date,date,date,date,date,date,OT,OT,OT
12.45075,22.46898,29.72885,2146.63562,-3.45884,108.19235,14.785924688581327,4.922930438204771,0.0
12.44178,22.49693,29.54182,2140.02389,-3.20894,108.20085,15.086675845494252,5.023064657462316,0.0
12.43283,22.5248,29.36967,2133.20411,-2.94707,108.20935,15.35806996458672,5.113424536723832,0.0
12.4239,22.55258,29.21297,2126.18874,-2.67436,108.21784,15.597231202951614,5.193052572493183,0.0
12.415,22.58028,29.0722,2118.99192,-2.39209,108.22632,15.801612711322722,5.261100798746044,0.0
12.40612,22.60788,28.94777,2111.62927,-2.10161,108.2348,15.969060542353803,5.316852065004749,0.0
12.39727,22.63539,28.83998,2104.11776,-1.80439,108.24327,16.097868195724185,5.359738196971898,0.0
12.38844,22.66281,28.74907,2096.47547,-1.50195,108.25173,16.186819327016167,5.389354216326318,0.0
12.37964,22.69012,28.67516,2088.72136,-1.1959,108.26019,16.2352166888928,5.4054679766037035,0.0
12.37086,22.71734,28.61828,2080.87501,-0.88785,108.26863,16.242896051745426,5.408024798035536,0.0
12.36212,22.74445,28.57839,2072.95639,-0.57944,108.27708,16.21022461531236,5.397146938702164,0.0
12.3534,22.77146,28.55533,2064.98554,-0.27232,108.28551,16.138084212649407,5.373128002343854,0.0
12.34472,22.79836,28.54885,2056.98238,0.03192,108.29394,16.027840361725122,5.336422634179819,0.0
12.33606,22.82516,28.55864,2048.96646,0.3317,108.30235,15.881298880832142,5.287632076136142,0.0
12.32744,22.85185,28.58429,2040.95669,0.62552,108.31076,15.700652306490998,5.227486326843357,0.0
12.31884,22.87843,28.62531,2032.9712,0.91196,108.31916,15.48841870614128,5.156823769500678,0.0
12.31028,22.9049,28.68117,2025.02713,1.18969,108.32755,15.247375649524992,5.076569187840956,0.0
12.30174,22.93126,28.75123,2017.14052,1.45749,108.33593,14.980492096350101,4.987711088327196,0.0
12.29324,22.95751,28.83485,2009.3262,1.71424,108.3443,14.690860792641807,4.891279191715169,0.0
12.28476,22.98366,28.93131,2001.5977,1.95894,108.35266,14.381633473899146,4.788322859133662,0.0
12.27632,23.0097,29.03986,1993.9672,2.19074,108.361,14.05596078683785,4.679891089204241,0.0
12.26791,23.03564,29.15971,1986.44555,2.40888,108.36933,13.716938401603402,4.567014576259985,0.0
12.25952,23.06147,29.29006,1979.04223,2.61274,108.37765,13.367560330097085,4.450690167818489,0.0
12.25117,23.0872,29.43008,1971.7654,2.80183,108.38596,13.010680025259434,4.331867912701915,0.0
12.24284,23.11283,29.57893,1964.62196,2.97575,108.39425,12.648979436018992,4.211440757972559,0.0
12.23454,23.13836,29.73577,1957.6176,3.13424,108.40252,12.284945850340364,4.090236838893348,0.0
12.22627,23.1638,29.89975,1950.75686,3.27712,108.41079,11.920856084233593,3.9690142147046767,0.0
12.21802,23.18914,30.07004,1944.04324,3.40432,108.41903,11.558767370551854,3.8484578350762284,0.0
12.2098,23.21439,30.2458,1937.47926,3.51586,108.42726,11.200514165450757,3.7291784768269194,0.0
12.20161,23.23955,30.42621,1931.06658,3.61182,108.43547,10.847710015946266,3.6117133657228497,0.0
12.19344,23.26462,30.61049,1924.80607,3.69238,108.44366,10.501753609972733,3.4965281908264636,0.0
12.18529,23.2896,30.79783,1918.69789,3.75775,108.45183,10.163838150525843,3.384020225590056,0.0
12.17717,23.3145,30.98748,1912.7416,3.80822,108.45999,9.834963247382543,3.2745222871691935,0.0
12.16907,23.33933,31.1787,1906.93621,3.84412,108.46813,9.515948593669261,3.168307289996151,0.0
12.16099,23.36407,31.37078,1901.28029,3.86581,108.47624,9.207448781690994,3.0655931786669415,0.0
12.15293,23.38874,31.56303,1895.77202,3.8737,108.48434,8.909968705504886,2.96654805618319,0.0
12.14489,23.41333,31.75478,1890.40925,3.86821,108.49242,8.623879091210664,2.871295354716981,0.0
