date,date.0,date.1,date.2,date.3,date.4,date.5,OT,OT.1,OT.2
960,33.23961,33.74874,31.36506,1505.69548,-1.34575,49.60177,9.331520928846803,3.4762370730879075,0.0
961,33.25268,33.76711,31.31222,1500.82042,-1.33965,49.61888,9.340349211421923,3.4795258406332343,0.0
962,33.2657,33.78543,31.2598,1495.93907,-1.3332,49.63596,9.348360510964952,3.4825102605029894,0.0
963,33.27868,33.8037,31.20781,1491.05179,-1.32646,49.65301,9.355541111912668,3.485185223288996,0.0
964,33.29161,33.82191,31.15626,1486.159,-1.31948,49.67005,9.361880270120809,3.4875467265148186,0.0
965,33.3045,33.84008,31.10515,1481.26111,-1.3123,49.68706,9.367370242634152,3.4895918857259103,0.0
966,33.31734,33.85819,31.05449,1476.35854,-1.30497,49.70404,9.372006303613215,3.4913189404227167,0.0
967,33.33013,33.87625,31.00428,1471.45175,-1.29754,49.721,9.375786746273189,3.492727254782989,0.0
968,33.34287,33.89425,30.95453,1466.54119,-1.29006,49.73794,9.378712870946934,3.493817313214933,0.0
969,33.35557,33.91221,30.90523,1461.62733,-1.28257,49.75485,9.380788959307669,3.49459071075448,0.0
970,33.36822,33.93011,30.85638,1456.71065,-1.27512,49.77174,9.38202223505713,3.495050138420592,0.0
971,33.38082,33.94795,30.80797,1451.79163,-1.26778,49.7886,9.382422811377149,3.495199363639595,0.0
972,33.39338,33.96575,30.76001,1446.87078,-1.26058,49.80544,9.382003625601572,3.495043205908752,0.0
973,33.40589,33.98349,30.71248,1441.94858,-1.25357,49.82225,9.380780361602191,3.494587507882971,0.0
974,33.41835,34.00117,30.66537,1437.02553,-1.2468,49.83904,9.37877136053201,3.4938391021243267,0.0
975,33.43077,34.01881,30.61867,1432.10214,-1.24032,49.8558,9.3759975205722,3.492805773755176,0.0
976,33.44314,34.03639,30.57237,1427.1789,-1.23418,49.87254,9.372482186477338,3.491496219310833,0.0
977,33.45546,34.05391,30.52645,1422.25632,-1.22841,49.88926,9.36825102968094,3.4899200020757397,0.0
978,33.46774,34.07139,30.48089,1417.33488,-1.22308,49.90595,9.363331919866107,3.4880875042401462,0.0
979,33.47996,34.0888,30.43568,1412.41509,-1.21821,49.92261,9.357754788878117,3.4860098762039717,0.0
980,33.49215,34.10617,30.3908,1407.49741,-1.21385,49.93925,9.35155148790608,3.483698983373216,0.0
981,33.50428,34.12348,30.34622,1402.58234,-1.21005,49.95586,9.344755638899548,3.4811673508087337,0.0
982,33.51637,34.14074,30.30193,1397.67033,-1.20683,49.97245,9.337402481165164,3.4784281060794533,0.0
983,33.52842,34.15794,30.25791,1392.76184,-1.20424,49.98902,9.32952871409433,3.4754949206742864,0.0
984,33.54041,34.17509,30.21411,1387.85731,-1.20231,50.00556,9.321172336999217,3.4723819503368416,0.0
985,33.55236,34.19219,30.17053,1382.95718,-1.20108,50.02207,9.312372486960973,3.469103774659607,0.0
986,33.56427,34.20923,30.12714,1378.06187,-1.20057,50.03856,9.303169275602604,3.465675336277551,0.0
987,33.57612,34.22622,30.0839,1373.17176,-1.20081,50.05503,9.29360362567624,3.462111879992583,0.0
988,33.58794,34.24316,30.0408,1368.28726,-1.20182,50.07147,9.283717108264693,3.4584288921268524,0.0
989,33.5997,34.26004,29.9978,1363.40873,-1.20364,50.08789,9.273551781420045,3.454642040411375,0.0
990,33.61142,34.27686,29.95487,1358.53652,-1.20629,50.10428,9.263150030946631,3.4507671146735013,0.0
991,33.6231,34.29364,29.91199,1353.67096,-1.20977,50.12064,9.25255441404105,3.4468199685887133,0.0
992,33.63472,34.31036,29.86912,1348.81236,-1.21411,50.13699,9.24180750638893,3.44281646272014,0.0
993,33.64631,34.32702,29.82624,1343.96103,-1.21932,50.15331,9.230951753296328,3.4387724090610914,0.0
994,33.65784,34.34363,29.78331,1339.11722,-1.22542,50.1696,9.220029325384722,3.434703517277644,0.0
995,33.66933,34.36019,29.74031,1334.2812,-1.2324,50.18587,9.20908197925435,3.4306253428020685,0.0
996,33.68078,34.3767,29.69721,1329.45318,-1.24028,50.20211,9.198150923536842,3.42655323693391,0.0
997,33.69218,34.39315,29.65398,1324.63339,-1.24906,50.21834,9.187276690657834,3.422502299068194,0.0
998,33.70354,34.40954,29.61058,1319.822,-1.25875,50.23453,9.17649901456565,3.4184873311461303,0.0
999,33.71485,34.42589,29.56699,1315.01919,-1.26932,50.25071,9.165856714665372,3.4145227944175143,0.0
1000,33.72611,34.44218,29.52318,1310.22508,-1.2808,50.26686,9.155387586086436,3.4106227685625083,0.0
1001,33.73733,34.45841,29.47912,1305.43981,-1.29316,50.28298,9.1451282964426,3.4068009132320225,0.0
1002,33.74851,34.4746,29.43478,1300.66347,-1.30639,50.29909,9.135114289108149,3.4030704320155483,0.0
1003,33.75964,34.49073,29.39015,1295.89613,-1.32049,50.31517,9.125379693063875,3.399444038856421,0.0
1004,33.77073,34.5068,29.34518,1291.13786,-1.33544,50.33122,9.11595723928651,3.3959339269046724,0.0
1005,33.78177,34.52283,29.29987,1286.38867,-1.35123,50.34725,9.106878183647988,3.392551739794991,0.0
1006,33.79277,34.5388,29.25417,1281.64858,-1.36783,50.36326,9.098172236245754,3.389308545320397,0.0
1007,33.80372,34.55471,29.20808,1276.91757,-1.38522,50.37925,9.089867497050248,3.3862148114592325,0.0
1008,33.81463,34.57058,29.16156,1272.19563,-1.40339,50.39521,9.081990397774954,3.383280384720229,0.0
1009,33.82549,34.58639,29.1146,1267.48269,-1.4223,50.41115,9.074565649809529,3.380514470746232,0.0
1010,33.83632,34.60215,29.06717,1262.77867,-1.44193,50.42707,9.067616198081984,3.3779256171266425,0.0
1011,33.84709,34.61785,29.01926,1258.0835,-1.46225,50.44296,9.061163180671365,3.37552169835208,0.0
1012,33.85783,34.6335,28.97085,1253.39706,-1.48322,50.45883,9.055225894031487,3.3733099028593125,0.0
1013,33.86852,34.6491,28.92193,1248.71921,-1.50483,50.47468,9.049821763637244,3.371296722096228,0.0
1014,33.87916,34.66465,28.87247,1244.04981,-1.52703,50.49051,9.04496631990415,3.3694879415512378,0.0
1015,33.88977,34.68014,28.82247,1239.38871,-1.54979,50.50631,9.040673179198013,3.3678886336788705,0.0
1016,33.90033,34.69558,28.77191,1234.73571,-1.57306,50.52209,9.03695402981567,3.3665031526772378,0.0
1017,33.91084,34.71097,28.72078,1230.09062,-1.59683,50.53785,9.03381862273726,3.365335131043006,0.0
1018,33.92132,34.7263,28.66907,1225.45324,-1.62104,50.55359,9.03127476706894,3.3643874778736853,0.0
1019,33.93175,34.74159,28.61677,1220.82334,-1.64565,50.5693,9.029328329991111,3.3636623788483533,0.0
1020,33.94213,34.75682,28.56389,1216.20068,-1.67064,50.58499,9.027983241151992,3.363161297864363,0.0
1021,33.95248,34.77199,28.5104,1211.58502,-1.69595,50.60066,9.027241501369147,3.3628849802789063,0.0
1022,33.96278,34.78712,28.45631,1206.97609,-1.72154,50.61631,9.02710319555565,3.362833457724333,0.0
1023,33.97304,34.80219,28.40162,1202.37363,-1.74737,50.63193,9.027566509810931,3.3630060544749574,0.0
1024,33.98326,34.81721,28.34632,1197.77736,-1.77341,50.64754,9.028627752601649,3.363401395337477,0.0
1025,33.99343,34.83218,28.29042,1193.18699,-1.7996,50.66312,9.030281379981384,3.364017415045983,0.0
1026,34.00356,34.8471,28.23391,1188.60223,-1.82591,50.67867,9.032520024820112,3.3648513691507,0.0
1027,34.01365,34.86196,28.1768,1184.02277,-1.8523,50.69421,9.035334530015808,3.3658998463901857,0.0
1028,34.0237,34.87677,28.1191,1179.44832,-1.87872,50.70972,9.038713985651524,3.3671587825333185,0.0
1029,34.0337,34.89153,28.06081,1174.87856,-1.90512,50.72521,9.042645770117474,3.368623475698361,0.0
1030,34.04366,34.90623,28.00193,1170.31318,-1.93148,50.74068,9.047115595156509,3.3702886031335755,0.0
1031,34.05358,34.92089,27.94247,1165.75187,-1.95775,50.75612,9.05210755486968,3.372148239473097,0.0
1032,34.06346,34.93549,27.88246,1161.19432,-1.98389,50.77155,9.057604178639034,3.374195876452057,0.0
1033,34.0733,34.95003,27.82188,1156.6402,-2.00986,50.78695,9.063586487999578,3.3764244440928928,0.0
1034,34.08309,34.96453,27.76076,1152.08921,-2.03563,50.80233,9.070034057432776,3.37882633335252,0.0
1035,34.09285,34.97897,27.69912,1147.54103,-2.06116,50.81768,9.076925079076537,3.381393420228512,0.0
1036,34.10256,34.99337,27.63695,1142.99536,-2.08641,50.83301,9.08423643132664,3.384117091314931,0.0
1037,34.11223,35.0077,27.57428,1138.4519,-2.11135,50.84832,9.091943751306552,3.3869882707992427,0.0
1038,34.12185,35.02199,27.51113,1133.91034,-2.13595,50.86361,9.100021511135918,3.389997448874334,0.0
1039,34.13144,35.03622,27.4475,1129.37041,-2.16018,50.87887,9.108443097951758,3.393134711548519,0.0
1040,34.14098,35.05041,27.38342,1124.83181,-2.18401,50.89411,9.117180897602443,3.3963897718237464,0.0
1041,34.15048,35.06454,27.31891,1120.29428,-2.20742,50.90933,9.126206381888968,3.3997520021952594,0.0
1042,34.15994,35.07861,27.25398,1115.75754,-2.23037,50.92452,9.135490199243543,3.4032104684317743,0.0
1043,34.16936,35.09264,27.18865,1111.22135,-2.25284,50.93969,9.14500226868328,3.4067539645756866,0.0
1044,34.17874,35.10661,27.12294,1106.68546,-2.27483,50.95484,9.154711876862624,3.4103710490976598,0.0
1045,34.18808,35.12052,27.05687,1102.14965,-2.2963,50.96996,9.164587778016877,3.414050082128216,0.0
1046,34.19737,35.13439,26.99047,1097.61369,-2.31723,50.98506,9.17459829655029,3.417779263674508,0.0
1047,34.20663,35.1482,26.92374,1093.07738,-2.33763,51.00013,9.184711432009214,3.421546672725565,0.0
1048,34.21584,35.16196,26.85672,1088.54054,-2.35747,51.01519,9.194894966146446,3.4253403071365938,0.0
1049,34.22501,35.17567,26.78942,1084.00299,-2.37675,51.03021,9.205116571734774,3.4291481241648745,0.0
1050,34.23414,35.18932,26.72187,1079.46457,-2.39545,51.04522,9.21534392278673,3.432958081529529,0.0
1051,34.24323,35.20293,26.65408,1074.92515,-2.41358,51.06019,9.22554480579134,3.436758178850132,0.0
1052,34.25227,35.21647,26.58607,1070.3846,-2.43113,51.07515,9.235687231546384,3.4405364993071688,0.0
1053,34.26128,35.22997,26.51787,1065.84282,-2.44811,51.09008,9.24573954716518,3.444281251367512,0.0
1054,34.27024,35.24341,26.4495,1061.29972,-2.46452,51.10498,9.2556705477942,3.447980810402176,0.0
1055,34.27917,35.2568,26.38097,1056.75524,-2.48036,51.11986,9.26544958754546,3.451623760011541,0.0
1056,34.28805,35.27014,26.3123,1052.20931,-2.49564,51.13472,9.275046689179112,3.455198932885018,0.0
1057,34.29689,35.28342,26.24352,1047.66192,-2.51037,51.14955,9.284432651994894,3.458695450993441,0.0
1058,34.30569,35.29665,26.17465,1043.11304,-2.52457,51.16435,9.29357915743377,3.4621027649284644,0.0
1059,34.31445,35.30982,26.10569,1038.5627,-2.53826,51.17913,9.302458871878564,3.465410692198499,0.0
1060,34.32317,35.32294,26.03667,1034.01091,-2.55145,51.19388,9.311045546081568,3.468609454268113,0.0
1061,34.33184,35.33601,25.9676,1029.45772,-2.56415,51.20861,9.319314110762502,3.4716897121707917,0.0
1062,34.34048,35.34903,25.89851,1024.9032,-2.57641,51.22331,9.327240767822026,3.474642600488364,0.0
1063,34.34907,35.36199,25.82939,1020.34743,-2.58824,51.23799,9.33480307668786,3.4774597595172083,0.0
1064,34.35763,35.37489,25.76028,1015.79051,-2.59966,51.25264,9.34198003531513,3.480133365443012,0.0
1065,34.36614,35.38775,25.69118,1011.23258,-2.61071,51.26726,9.348752155383536,3.4826561583536955,0.0
1066,34.37461,35.40055,25.6221,1006.67377,-2.62143,51.28186,9.355101531265872,3.4850214679320013,0.0
1067,34.38304,35.41329,25.55306,1002.11423,-2.63183,51.29643,9.36101190235894,3.487223236675392,0.0
1068,34.39143,35.42598,25.48406,997.55415,-2.64197,51.31097,9.36646870844822,3.489256040520858,0.0
1069,0.05094,0.05094,52.26841,5382.61483,-0.47309,45.0001,6.304371905614955,2.348544412849632,0.0
1070,0.10185,0.10185,52.2037,5379.19419,-0.44544,45.00026,6.353923956806439,2.367003855711394,0.0
1071,0.15272,0.15272,52.14298,5375.73969,-0.41711,45.00047,6.400193915997493,2.384240632945958,0.0
1072,0.20357,0.20357,52.08633,5372.25304,-0.38814,45.00073,6.44302907084756,2.400197855188363,0.0
1073,0.25438,0.25438,52.03383,5368.73606,-0.35861,45.00104,6.482287607856059,2.414822693178305,0.0
1074,0.30515,0.30516,51.98554,5365.19063,-0.32856,45.0014,6.517839707806051,2.428066785841725,0.0
1075,0.3559,0.35591,51.94155,5361.61874,-0.29805,45.00181,6.549568563990612,2.4398866196069244,0.0
1076,0.40661,0.40662,51.90189,5358.02244,-0.26715,45.00228,6.5773713092333566,2.450243873744101,0.0
1077,0.45729,0.45731,51.86661,5354.40387,-0.23591,45.00279,6.6011598387321095,2.459105726896268,0.0
1078,0.50793,0.50796,51.83576,5350.76521,-0.20442,45.00336,6.620861517102314,2.4664451204715254,0.0
1079,0.55853,0.55857,51.80935,5347.10871,-0.17272,45.00398,6.63641975952077,2.4722409751343943,0.0
1080,0.60911,0.60915,51.78741,5343.43664,-0.14089,45.00464,6.647794478692751,2.4764783573128315,0.0
1081,0.65964,0.6597,51.76994,5339.75133,-0.10899,45.00536,6.6549623913212,2.479148593366061,0.0
1082,0.71014,0.71022,51.75693,5336.05512,-0.07709,45.00613,6.657917179875752,2.4802493298477977,0.0
1083,0.76061,0.7607,51.74839,5332.35037,-0.04527,45.00695,6.656669507666081,2.4797845391214635,0.0
1084,0.81104,0.81115,51.74429,5328.63946,-0.01358,45.00782,6.651246887474187,2.4777644704222586,0.0
1085,0.86143,0.86156,51.74459,5324.92474,0.0179,45.00873,6.641693406201084,2.474205547280807,0.0
1086,0.91179,0.91194,51.74926,5321.20857,0.04912,45.0097,6.628069310195769,2.469130213047288,0.0
1087,0.96211,0.96229,51.75826,5317.49327,0.07999,45.01072,6.6104504579411,2.46256672700252,0.0
1088,1.0124,1.0126,51.77151,5313.78116,0.11047,45.01179,6.588927648669735,2.454548914249742,0.0
1089,1.06265,1.06288,51.78897,5310.07449,0.14048,45.01291,6.563605837206747,2.445115873222821,0.0
1090,1.11283,1.11316,51.80874,5306.37845,0.14398,45.08365,6.536271270219137,2.4349330278041945,40.9999993006154
1091,1.16292,1.16346,51.82895,5302.69694,0.14704,45.15421,6.508675928627592,2.424653036984208,40.9999993006154
1092,1.21291,1.21379,51.84955,5299.03018,0.14968,45.22457,6.480879086844027,2.414297982040905,40.9999993006154
1093,1.2628,1.26415,51.87046,5295.37839,0.15188,45.29474,6.452939591452029,2.4038897848750187,40.9999993006154
1094,1.3126,1.31454,51.89164,5291.74173,0.15365,45.36472,6.424915387158148,2.393450031414356,40.9999993006154
1095,1.3623,1.36495,51.91301,5288.12035,0.15498,45.43449,6.396863417898594,2.3829999347734394,40.9999993006154
1096,1.4119,1.41539,51.93453,5284.51436,0.15589,45.50407,6.368839537187725,2.3725603018559625,40.9999993006154
1097,1.46141,1.46586,51.95613,5280.92383,0.15635,45.57346,6.3408984276232445,2.3621515033683544,40.9999993006154
1098,1.51083,1.51635,51.97774,5277.34882,0.15639,45.64264,6.313093529398143,2.351793447188602,40.9999993006154
1099,1.56015,1.56687,51.99932,5273.78934,0.15599,45.71164,6.285476977603359,2.341505555009836,40.9999993006154
1100,1.60938,1.61741,52.0208,5270.24539,0.15516,45.78043,6.25809954807852,2.3313067421683087,40.9999993006154
1101,1.65851,1.66799,52.04212,5266.71692,0.15391,45.84904,6.2310106114923824,2.321215400537154,40.9999993006154
1102,1.70755,1.71858,52.06322,5263.20386,0.15224,45.91746,6.20425809534195,2.3112493843700546,40.9999993006154
1103,1.7565,1.76921,52.08405,5259.70612,0.15014,45.98569,6.177888453485964,2.301425998951666,40.9999993006154
1104,1.80535,1.81986,52.10455,5256.22359,0.14764,46.05374,6.151946642816026,2.291761991906995,40.9999993006154
1105,1.85412,1.87053,52.12466,5252.7561,0.14473,46.12161,6.126476106668866,2.2822735470220383,40.9999993006154
1106,1.90279,1.92123,52.14434,5249.30349,0.14142,46.18931,6.101518764519135,2.27297628040407,40.9999993006154
1107,1.95136,1.97196,52.16352,5245.86557,0.13771,46.25685,6.077115007531208,2.263885238824577,40.9999993006154
1108,1.99985,2.02271,52.18215,5242.4421,0.13362,46.32422,6.053303699507754,2.25501490007262,40.9999993006154
1109,2.04824,2.07349,52.20018,5239.03285,0.12914,46.39144,6.03012218276895,2.2463791751450013,40.9999993006154
1110,2.09655,2.12429,52.21755,5235.63755,0.12429,46.45851,6.00760628851765,2.2379914121075597,40.9999993006154
1111,2.14476,2.17511,52.23423,5232.2559,0.11908,46.52543,5.985790351224103,2.2298644014538564,40.9999993006154
1112,2.19288,2.22597,52.25016,5228.88761,0.11352,46.59223,5.964707226589011,2.22201038279689,40.9999993006154
1113,2.24092,2.27684,52.2653,5225.53234,0.10761,46.65889,5.944388312626543,2.2144410527230685,40.9999993006154
1114,2.28886,2.32774,52.27959,5222.18974,0.10136,46.72544,5.924863573456847,2.2071675736555507,40.9999993006154
1115,2.33671,2.37867,52.293,5218.85944,0.09478,46.79187,5.90616156536228,2.200200583560876,40.9999993006154
1116,2.38447,2.42962,52.30548,5215.54107,0.08789,46.85821,5.888309464722696,2.1935502063555945,40.9999993006154
1117,2.43215,2.48059,52.31698,5212.2342,0.08069,46.92445,5.871333097420293,2.1872260628603426,40.9999993006154
1118,2.47973,2.53159,52.32748,5208.93843,0.0732,46.99061,5.855256969347849,2.1812372821649704,40.9999993006154
1119,2.52723,2.58262,52.33694,5205.65332,0.06543,47.05669,5.8401042976592255,2.175592513270171,40.9999993006154
1120,2.57464,2.63367,52.34531,5202.37841,0.05738,47.12271,5.825897042412211,2.1702999368752747,40.9999993006154
1121,2.62195,2.68474,52.35256,5199.11323,0.04907,47.18867,5.812655938294889,2.1653672771971557,40.9999993006154
1122,2.66918,2.73584,52.35865,5195.85732,0.04052,47.25459,5.80040052611024,2.1608018136990714,40.9999993006154
1123,2.71633,2.78696,52.36357,5192.61017,0.03173,47.32048,5.789149183750883,2.156610392629577,40.9999993006154
1124,2.76338,2.8381,52.36727,5189.37127,0.02272,47.38635,5.778919156374332,2.152799438263592,40.9999993006154
1125,2.81035,2.88927,52.36973,5186.1401,0.0135,47.4522,5.769726585542099,2.1493749637574893,40.9999993006154
1126,2.85722,2.94047,52.37093,5182.91614,0.00408,47.51805,5.761586537083929,2.146342581529256,40.9999993006154
1127,2.90401,2.99168,52.37083,5179.69883,-0.00552,47.58391,5.754513027461716,2.1437075130797423,40.9999993006154
1128,2.95072,3.04293,52.36942,5176.48762,-0.01529,47.6498,5.748519048451094,2.141474598187206,40.9999993006154
1129,2.99733,3.09419,52.36668,5173.28195,-0.02522,47.71572,5.743616589938968,2.1396483033999925,40.9999993006154
1130,3.04386,3.14548,52.36259,5170.08125,-0.0353,47.78169,5.739816660683571,2.138232729770201,40.9999993006154
1131,3.09029,3.1968,52.35712,5166.88491,-0.0455,47.84771,5.737129306880664,2.137231619770084,40.9999993006154
1132,3.13665,3.24814,52.35027,5163.69237,-0.05581,47.9138,5.735563628399396,2.1366483633403317,40.9999993006154
1133,3.18291,3.2995,52.34203,5160.503,-0.06623,47.97998,5.735127792572356,2.1364860030272284,40.9999993006154
1134,3.22908,3.35089,52.33237,5157.31621,-0.07674,48.04625,5.735829045433253,2.1367472381689856,40.9999993006154
1135,3.27517,3.4023,52.3213,5154.13137,-0.08731,48.11263,5.737673720305998,2.1374344280954007,40.9999993006154
1136,3.32117,3.45373,52.30881,5150.94786,-0.09795,48.17912,5.740667243676124,2.1385495943151125,40.9999993006154
1137,3.36708,3.50519,52.29489,5147.76506,-0.10863,48.24575,5.744814138283495,2.140094421667722,40.9999993006154
1138,3.41291,3.55668,52.27953,5144.58232,-0.11934,48.31252,5.750118023374268,2.1420702584176508,40.9999993006154
1139,3.45864,3.60819,52.26274,5141.399,-0.13006,48.37945,5.756581612100085,2.144478115285272,40.9999993006154
1140,3.50429,3.65972,52.24452,5138.21446,-0.14078,48.44656,5.764206706024008,2.1473186634002297,40.9999993006154
1141,3.54985,3.71127,52.22487,5135.02804,-0.15149,48.51384,5.772994186740167,2.150592231179532,40.9999993006154
1142,3.59532,3.76285,52.20379,5131.83909,-0.16217,48.58132,5.782944004610737,2.1542988001317838,40.9999993006154
1143,3.6407,3.81446,52.18129,5128.64696,-0.17281,48.64901,5.794055164647606,2.158437999597732,40.9999993006154
1144,3.68599,3.86609,52.15739,5125.45098,-0.18339,48.71692,5.806325709569513,2.163009100438611,40.9999993006154
1145,3.73119,3.91774,52.13208,5122.25048,-0.19389,48.78507,5.819752700103804,2.168011007698017,40.9999993006154
1146,3.77631,3.96942,52.10539,5119.0448,-0.20431,48.85346,5.834332192577583,2.173442252254034,40.9999993006154
1147,3.82133,4.02112,52.07733,5115.83328,-0.21462,48.92212,5.850059213922168,2.179300981507728,40.9999993006154
1148,3.86626,4.07285,52.04791,5112.61525,-0.22482,48.99105,5.866927734149876,2.185584949130028,40.9999993006154
1149,3.91111,4.1246,52.01715,5109.39004,-0.23489,49.06026,5.884930636465113,2.192291503927322,40.9999993006154
1150,3.95586,4.17638,51.98507,5106.15698,-0.24481,49.12977,5.9040596851290665,2.1994175778702068,40.9999993006154
1151,4.00052,4.22818,51.9517,5102.91541,-0.25457,49.1996,5.9243054912355495,2.206959673344091,40.9999993006154
1152,4.04509,4.28001,51.91706,5099.66467,-0.26416,49.26975,5.945657476595856,2.214913849695351,40.9999993006154
1153,4.08957,4.33186,51.88118,5096.40409,-0.27357,49.34024,5.968103835903956,2.223275709136877,40.9999993006154
1154,4.13396,4.38373,51.84407,5093.13302,-0.28277,49.41108,5.991631497437233,2.232040382108054,40.9999993006154
1155,4.17825,4.43563,51.80578,5089.85081,-0.29175,49.48228,6.0162260825054,2.2412025121684263,40.9999993006154
1156,4.22245,4.48756,51.76633,5086.5568,-0.30051,49.55385,6.041871863933877,2.250756240531654,40.9999993006154
1157,4.26656,4.53951,51.72576,5083.25036,-0.30903,49.62581,6.06855172386571,2.260695190345626,40.9999993006154
1158,4.31057,4.59148,51.68409,5079.93085,-0.31729,49.69817,6.096247111183894,2.2710124508311456,40.9999993006154
1159,4.35449,4.64348,51.64137,5076.59764,-0.32528,49.77093,6.124937998904283,2.28170056140968,40.9999993006154
1160,4.39832,4.69551,51.59764,5073.25012,-0.333,49.84412,6.154602841896877,2.292751495953416,40.9999993006154
1161,4.44205,4.74756,51.55293,5069.88766,-0.34042,49.91774,6.185218535299479,2.30415664729326,40.9999993006154
1162,4.48568,4.79964,51.50729,5066.50968,-0.34753,49.9918,6.216760374059476,2.315906812147084,40.9999993006154
1163,4.52922,4.85174,51.46075,5063.11559,-0.35433,50.06632,6.249202014009403,2.327992176619352,40.9999993006154
1164,4.57266,4.90386,51.41337,5059.7048,-0.36081,50.14131,6.282515434927532,2.340402302440212,40.9999993006154
1165,4.61601,4.95602,51.36518,5056.27676,-0.36694,50.21676,6.316670906073903,2.353126114126768,40.9999993006154
1166,4.65925,5.00819,51.31624,5052.83091,-0.37273,50.29271,6.351636954659644,2.3661518872370646,40.9999993006154
1167,4.7024,5.0604,51.26659,5049.36672,-0.37816,50.36914,6.3873803377811305,2.3794672379148296,40.9999993006154
1168,4.74545,5.11263,51.21628,5045.88368,-0.38322,50.44608,6.423866018326495,2.39305911391401,40.9999993006154
1169,4.7884,5.16488,51.16536,5042.38129,-0.3879,50.52354,6.461057145389175,2.406913787302304,40.9999993006154
1170,4.83125,5.21716,51.11388,5038.85907,-0.39219,50.60151,6.498915039726598,2.421016849044144,40.9999993006154
1171,4.874,5.26947,51.0619,5035.31655,-0.39609,50.68002,6.537399184818885,2.435353205669819,40.9999993006154
1172,4.91664,5.3218,51.00947,5031.75329,-0.39958,50.75906,6.57646722406047,2.449907078229288,40.9999993006154
1173,4.95919,5.37416,50.95665,5028.16889,-0.40267,50.83864,6.616074964636102,2.464662003736086,40.9999993006154
1174,5.00163,5.42654,50.90348,5024.56295,-0.40534,50.91877,6.656176388623604,2.479600839303397,40.9999993006154
1175,5.04397,5.47895,50.85003,5020.93509,-0.40758,50.99947,6.696723671826342,2.4947057691596477,40.9999993006154
1176,5.0862,5.53138,50.79635,5017.28498,-0.40939,51.08072,6.737667210868369,2.5099583147421503,40.9999993006154
1177,5.12833,5.58384,50.7425,5013.6123,-0.41078,51.16254,6.7789556589929925,2.5253393480330244,40.9999993006154
1178,5.17036,5.63633,50.68854,5009.91675,-0.41172,51.24493,6.82053597104862,2.5408291083176,40.9999993006154
1179,5.21228,5.68884,50.63452,5006.19809,-0.41222,51.3279,6.862353458049117,2.556407222509587,40.9999993006154
1180,5.25409,5.74138,50.5805,5002.45608,-0.41228,51.41145,6.904351851680757,2.572052729181616,40.9999993006154
1181,5.29579,5.79394,50.52655,4998.69053,-0.41189,51.49558,6.946473379075804,2.587744106420357,40.9999993006154
